16,0.0014696798970106,14.696798970106
26,0.0014676016955469,14.676016955469
36,0.0014653829442333,14.653829442333
46,0.0014630174310169,14.630174310169
56,0.0014604986035318,14.604986035318
66,0.0014578195458346,14.578195458346
76,0.0014549729532122,14.549729532122
86,0.0014519511048701,14.519511048701
96,0.0014487458342928,14.487458342928
106,0.0014453484970392,14.453484970392
116,0.001441749935712,14.41749935712
126,0.001437940441808,14.37940441808
136,0.0014339097141179,14.339097141179
146,0.0014296468133097,14.296468133097
156,0.0014251401122779,14.251401122779
166,0.0014203772417928,14.203772417928
176,0.001415345030922,14.15345030922
186,0.0014100294416276,14.100294416276
196,0.0014044154968651,14.044154968651
206,0.0013984872014173,13.984872014173
216,0.0013922274545931,13.922274545931
226,0.0013856179537978,13.856179537978
236,0.0013786390878437,13.786390878437
246,0.0013712698187029,13.712698187029
256,0.0013634875502168,13.634875502168
266,0.0013552679820496,13.552679820496
276,0.001346584946919,13.46584946919
286,0.0013374102288213,13.374102288213
296,0.0013277133596159,13.277133596159
306,0.0013174613908999,13.174613908999
316,0.0013066186375994,13.066186375994
326,0.0012951463891016,12.951463891016
336,0.00128300258303,12.8300258303
346,0.0012701414359026,12.701414359026
356,0.0012565130238754,12.565130238754
366,0.0012420628055217,12.420628055217
376,0.0012267310770748,12.267310770748
386,0.0012104523487179,12.104523487179
396,0.001193154628239,11.93154628239
406,0.001174758595593,11.74758595593
416,0.0011551766484861,11.551766484861
426,0.001134311794839,11.34311794839
436,0.0011120563626853,11.120563626853
446,0.0010882904914034,10.882904914034
456,0.001062880359785,10.62880359785
466,0.0010356760957879,10.356760957879
476,0.0010065092991995,10.065092991995
486,0.00097519009091727,9.7519009091727
496,0.00094150357984468,9.4150357984468
506,0.00090520560873771,9.0520560873771
516,0.00086601760127955,8.6601760127955
526,0.00082362028076964,8.2362028076964
536,0.00077764596123381,7.7764596123381
546,0.00072766901752807,7.2766901752807
556,0.00067319401201599,6.7319401201599
566,0.00061364077679458,6.1364077679458
576,0.00054832550007723,5.4832550007723
586,0.00047643650968218,4.7643650968218
596,0.00039700293400545,3.9700293400545
606,0.00030885367049843,3.0885367049843
616,0.00021056297428712,2.1056297428712
626,0.00010037728423143,1.0037728423143
636,-2.3884721985778e-05,-0.23884721985778
646,-0.00016497101236301,-1.6497101236301
656,-0.00032639295364714,-3.2639295364714
666,-0.00051271016280987,-5.1271016280987
676,-0.00072995318990708,-7.2995318990708
686,-0.00098626866562692,-9.8626866562692
696,-0.0012929366493755,-12.929366493755
706,-0.0016660373485137,-16.660373485137
716,-0.0021293083513728,-21.293083513728
726,-0.0027193185357299,-27.193185357299
736,-0.0034954925165332,-34.954925165332
746,-0.0045612733689366,-45.612733689366
756,-0.0061141436100981,-61.141436100981
766,-0.008583918501901,-85.83918501901
776,-0.013116772610627,-131.16772610627
786,-0.02413366590835,-241.3366590835
796,-0.090265161396139,-902.65161396139
806,0.064061933505437,640.61933505437
816,0.02548783078043,254.8783078043
826,0.01659087835536,165.9087835536
836,0.012640149074091,126.40149074091
846,0.010409870140359,104.09870140359
856,0.0089783924433729,89.783924433729
866,0.0079826423147596,79.826423147596
876,0.0072506376879768,72.506376879768
886,0.0066903883326073,66.903883326073
896,0.0062482334422683,62.482334422683
906,0.0058907617199752,58.907617199752
916,0.0055960831435315,55.960831435315
926,0.0053492570331538,53.492570331538
936,0.005139737148123,51.39737148123
946,0.0049598667437515,49.598667437515
956,0.0048039524526284,48.039524526284
966,0.0046676729076153,46.676729076153
976,0.0045476889706715,45.476889706715
986,0.0044413796943467,44.413796943467
996,0.0043466591114176,43.466591114176
1006,0.0042618463867959,42.618463867959
1016,0.0041855720383786,41.855720383786
1026,0.0041167090550456,41.167090550456
1036,0.004054321527058,40.54321527058
1046,0.003997625805654,39.97625805654
1056,0.0039459607658913,39.459607658913
1066,0.0038987647771439,38.987647771439
1076,0.0038555576800393,38.555576800393
1086,0.0038159265444824,38.159265444824
1096,0.0037795143145914,37.795143145914
1106,0.0037460106801417,37.460106801417
1116,0.0037151446813047,37.151446813047
1126,0.0036866786745016,36.866786745016
1136,0.0036604033758075,36.604033758075
1146,0.0036361337639054,36.361337639054
1156,0.0036137056735769,36.137056735769
1166,0.0035929729476613,35.929729476613
1176,0.0035738050435133,35.738050435133
1186,0.0035560850115371,35.560850115371
1196,0.0035397077800278,35.397077800278
1206,0.0035245786935076,35.245786935076
1216,0.0035106122619031,35.106122619031
1226,0.0034977310859186,34.977310859186
1236,0.0034858649303172,34.858649303172
1246,0.0034749499218972,34.749499218972
1256,0.0034649278530217,34.649278530217
